1,4,ทีหลังอย่าเรียก Grab,ต้นกล้า,ญี่ปุ่น|คนส่งของ|กล่อง|คดีฆาตกรรม,417,0,WKm-ag523uo&t=887
1,4,อย่าล็อคห้อง,ต้นกล้า,ญี่ปุ่น|โซเซียล|ไลน์|18+,215,0,WKm-ag523uo&t=1840
1,4,ตีแบดกันมั้ย,ต้นกล้า,ไทย|เชียงใหม่|ชายแดน|ต้นกล้าเจอ|จอร์จ|ตีแบด,417,0,WKm-ag523uo&t=2169
1,4,เบอร์ที่โทรผิด,ต้นกล้า,ญี่ปุ่น|โทรผิด,258,0,WKm-ag523uo&t=2734
1,4,ชั้น 3 ห้ามขึ้น,ต้นกล้า,ญี่ปุ่น|ล่าท้าผี|โรงพยาบาล|ห้าว|เสียง,647,0,WKm-ag523uo&t=3102
1,4,งานพาร์ทไทม์ของแม่,ต้นกล้า,ญี่ปุ่น|โรงพยาบาล,458,0,WKm-ag523uo&t=4081
1,4,หลับตาลงยังรู้สึก,ต้นกล้า,ไทย|สมุทรปราการ|โรงเรียน|วิธีเห็นผี,316,0,WKm-ag523uo&t=4641
1,4,วิ่งหาพ่อ,ต้นกล้า,ไทย|เชียงราย|โรงเรียน|ป่าช้าจีน,429,0,WKm-ag523uo&t=5395
1,4,เข้าค่ายวงโย,ต้นกล้า,ไทย|เข้าค่ายวงโย|เสียง,974,0,WKm-ag523uo&t=5936
1,4,คิจิม่าซัง,ต้นกล้า,ญี่ปุ่น|เรื่องเล่า|ไบค์เกอร์|อุบัติเหตุ,643,0,WKm-ag523uo&t=7225
1,4,กระจกมือ 2,ต้นกล้า,ของมือสอง|ของมือ 2|กระจก,488,0,WKm-ag523uo&t=8050
1,5,โบกมือให้,ต้นกล้า,ญี่ปุ่น|โอซาก้า|ต้นกล้าเจอ,318,0,vkBzkMIZjyQ&t=235
1,5,จิ๊บ,เจง,โรงเรียน|ห้องน้ำ|ถักเปีย|ผูกเปีย,549,0,vkBzkMIZjyQ&t=1000
1,5,Exit,ต้นกล้า,ญี่ปุ่น|ฟุกุอิ|โฮมสเตย์|หิ้งพระ|Exit|เสียง,540,0,vkBzkMIZjyQ&t=1801
1,5,โรงแรมริมแม่น้ำที่ฮิโรชิม่า,ต้นกล้า,ญี่ปุ่น|ฮิโรชิม่า|โรงแรม|เสียง|ทหาร,465,0,vkBzkMIZjyQ&t=2368
1,5,ของไหว้,ต้นกล้า,ญี่ปุ่น|ล่าท้าผี|โรงพยาบาล|รายการทีวี|ผีเข้า,282,0,vkBzkMIZjyQ&t=2984
1,5,เครื่องถ่ายรูปอัตโนมัติ,ต้นกล้า,ญี่ปุ่น|นักแสดงตลก|เสียง|ถ่ายรูป|ถ่ายภาพ|ฆ่าตัวตาย,946,0,vkBzkMIZjyQ&t=3491
1,5,A E I O U หยุด,ต้นกล้า,ญี่ปุ่น|ฟุกุโอกะ|ศาลเจ้า|แปะแข็ง|วาป,778,0,vkBzkMIZjyQ&t=4718
1,5,Taxi Meter,ต้นกล้า,อุบัติเหตุ|แท็กซี่,182,0,vkBzkMIZjyQ&t=5595
1,5,Hachishakusama สาว 8 ฟุต,ต้นกล้า,ญี่ปุ่น|ตำนาน|เรื่องเล่า,555,0,vkBzkMIZjyQ&t=5889
1,5,สภาพรอบบ้านต้นกล้าที่ฟุกุโอกะ,ต้นกล้า,ญี่ปุ่น|ฟุกุโอกะ|ใกล้บ้านต้นกล้า,474,1,vkBzkMIZjyQ&t=6649
1,5,ฟ้าผ่าบ้านจอร์จ,จอร์จ,ไทย|บ้านจอร์จ|ฟ้าผ่า|เกม|มอนสเตอร์ฮันเตอร์|Monster|Hunter,828,0,vkBzkMIZjyQ&t=7296
1,6,ศาลเจ้าใกล้บ้านต้นกล้าที่ฟุกุโอกะ,ต้นกล้า,ญี่ปุ่น|ฟุกุโอกะ|ใกล้บ้านต้นกล้า|ศาลเจ้า,133,1,WrhqIqZLzzE&t=376
1,6,ห้ามรับเด็กขี่จักรยานสามล้อ,ต้นกล้า,ญี่ปุ่น|ฟุกุโอกะ|ใกล้บ้านต้นกล้า|จักรยานสามล้อ,77,0,WrhqIqZLzzE&t=510
1,6,อุโมงหมาเห่า,ต้นกล้า,ญี่ปุ่น|อุโมงค์อินุนากิ|อุโมงอินุนากิ|ล่าท้าผี,282,0,WrhqIqZLzzE&t=596
1,6,ก็เห็นกันอยู่หลัดๆ,ต้นกล้า,ญี่ปุ่น|โอกินาว่า|คดีข่มขืน|ตู้โทรศัพท์|แท็กซี่,254,0,WrhqIqZLzzE&t=922
1,6,เป็นไงเมือคืน,ต้นกล้า,ญี่ปุ่น|เซอร์วิสแอเรีย|รถบรรทุก|เสียง,501,0,WrhqIqZLzzE&t=1201
1,6,ชินจัง,ต้นกล้า,ญี่ปุ่น|หน้าไหว้หลังหลอก|เสแสร้งแกล้งทำ|เสียง,462,0,WrhqIqZLzzE&t=1771
1,6,เกาะซะแน่นเลยนะ,ต้นกล้า,ญี่ปุ่น|สะพาน|ถ่ายรูป|ถ่ายภาพ|Exit,337,0,WrhqIqZLzzE&t=2369
1,6,มาตั้งแต่เมื่อไหร่,ต้นกล้า,ญี่ปุ่น|เข้าค่าย|ทัศนศึกษา|ล่าท้าผี|ทดสอบความกล้า,762,0,WrhqIqZLzzE&t=2843
1,6,แค่จะฟัง เห็นเลยทีนี้,เจง,ไทย|บ้าน|ดูคืนพุธย้อนหลังแล้วเจอ|ดูคืนพุธมุดผ้าห่มย้อนหลังแล้วเจอ|เสียง,464,0,WrhqIqZLzzE&t=3801
1,6,มาขัดซะได้,ต้นกล้า,ญี่ปุ่น|ออนเซ็นรวมกลางป่า|โป๊|ล่อนจ้อน,580,0,WrhqIqZLzzE&t=4418
1,6,จอร์จกับต้นกล้าเจอที่ออนเซ็น,จอร์จ,ญี่ปุ่น|ออนเซ็น|ต้นกล้าเจอ|จอร์จเจอ|Exit,406,0,WrhqIqZLzzE&t=4999
1,6,โรงงานระเบิดใกล้คอนโดต้นกล้า,จอร์จ,ญี่ปุ่น|ใกล้บ้านต้นกล้า,61,0,WrhqIqZLzzE&t=5406
1,6,เรียวกังที่โกเบ,ต้นกล้า,ท็อปห้าของต้นกล้า|Top 5 ต้นกล้า|ญี่ปุ่น|เฮียวโกะ|โกเบ|โฮซึกิชิ|โรงแรม|เรียวกัง|ออนเซ็น,1248,0,WrhqIqZLzzE&t=5469
1,6,เห็นรูเป็นไม่ได้,เจง,ไทย|อุบลราชธานี|โรงเรียน|ห้องนาฏศิลป์|เสียง|นางรำ,377,0,WrhqIqZLzzE&t=6759
1,6,ก็ไม่น่าให้ลงไป,ต้นกล้า,ปรบมือกลับด้าน|ตบมือกลับด้าน|ผีเข้า,201,0,WrhqIqZLzzE&t=7388
1,6,นอนซะละ,เจง,ไทย|โรงแรม|เจงเจอ|ผีอำ,358,0,WrhqIqZLzzE&t=7797
1,6,สงสัยภาพค้าง,ต้นกล้า,ญี่ปุ่น|ร้านสะดวกซื้อ|เซเว่น|กล้องวงจรปิด,352,0,WrhqIqZLzzE&t=8344
1,7,ทริปขึ้นเขา,ต้นกล้า,ญี่ปุ่น|อุโมงค์|ตู้โทรศัพท์|ภูเขา,264,0,xV9F7VS_b0s&t=139
1,7,โลเคชั่นให้เช่า,ต้นกล้า,ญี่ปุ่น|กองถ่าย|โรงพยาบาลร้าง|ตึกร้าง|ล่าท้าผี,315,0,xV9F7VS_b0s&t=536
1,7,เดี๋ยวกูเล่าเอง,ต้นกล้า,ญี่ปุ่น|เทียนร้อยเล่ม|เทียน 100 เล่ม|ถ่ายรายการ,546,0,xV9F7VS_b0s&t=889
1,7,ยายสปีด Ver. ญี่ปุ่น,ต้นกล้า,ญี่ปุ่น|คุณยายสปีด|พี่สาวสปีด,493,0,xV9F7VS_b0s&t=1510
1,7,ลอยมา,ต้นกล้า,ไทย|กรุงเทพ|วัดใกล้แม่น้ำเจ้าพระยา|ศพ,275,0,xV9F7VS_b0s&t=2127
1,7,คำถามทายใจ,ต้นกล้า,คำถามทายใจ|วัดความโรคจิต,1185,0,xV9F7VS_b0s&t=2428
1,7,801 หอพักชาย,ต้นกล้า,ญี่ปุ่น|มหาลัย|หอพัก|หอใน|นับถอยหลัง,501,0,xV9F7VS_b0s&t=3692
1,7,กุมารชวนเล่น,เจง,ไทย|บ้าน|ศาลเจ้า|กุมาร,327,0,xV9F7VS_b0s&t=4317
1,7,โรงแรมผีนครสวรรค์,เจง,ไทย|นครสวรรค์|โรงแรม|ผีเข้า,549,0,xV9F7VS_b0s&t=4771
1,7,รูปปั้นคุณลุงเท่ง,ต้นกล้า,ไทย|สงขลา|หาดใหญ่|รูปปั้นลุงเท่ง,50,0,xV9F7VS_b0s&t=5425
1,7,มองไม่หยุด,ต้นกล้า,ญี่ปุ่น|อินเตอร์เน็ตคาเฟ่,390,0,xV9F7VS_b0s&t=5500
1,7,สีดำและสีแดง,ต้นกล้า,ญี่ปุ่น|รถเมล์|รถบัส|นับถอยหลัง,301,0,xV9F7VS_b0s&t=6013
1,7,สะพานขาว,จิ๋ว,ไทย|มหาลัยขอนแก่น|สะพานขาว,306,0,xV9F7VS_b0s&t=6460
